TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,OOP-V: Map class (1/2),,2,,,,2023-12-13,en,
task,DD-V: Memory Decoding (1/2),,2,,,,2023-12-13,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (4/4),,2,,,,2023-12-13,en,
task,DSA-C-II: Function calls (2/2),,2,,,,2023-12-13,en,
task,Math-C-II: Recurrence relations (2/2),,2,,,,2023-12-13,en,
task,DD-C-II: Combinational Circuits (2/3),,2,,,,2023-12-13,en,
task,Eng-V:  Definitiveness of Ethical Human Conduct (1/1),,2,,,,2023-12-13,en,
task,OOP-C-II: Inheritance versus delegation (1/1),,2,,,,2023-12-13,en,
task,DSA-V:  Hashing: Hash function (1/2),,2,,,,2023-12-13,en,
task,DSA-V:  Hashing: Hash function (2/2),,2,,,,2023-12-14,en,
task,OOP-C-II: Inheritance rules (1/2),,2,,,,2023-12-14,en,
task,Math-C-II: Partition of integers (1/3),,2,,,,2023-12-14,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (1/4),,2,,,,2023-12-14,en,
task,Eng-V:  Basis for Humanistic Education (1/1),,2,,,,2023-12-14,en,
task,OOP-V: Map class (2/2),,2,,,,2023-12-14,en,
task,Math-V: Lattices as algebraic systems (2/2),,2,,,,2023-12-14,en,
task,DD-C-II: Combinational Circuits (3/3),,2,,,,2023-12-14,en,
task,DD-V: Memory Decoding (2/2),,2,,,,2023-12-14,en,
task,DSA-C-II:  Queue ADT: Queue model (1/3),,2,,,,2023-12-14,en,
task,Math-V: Sublattices (1/2),,2,,,,2023-12-15,en,
task,OOP-V: Collection algorithms: Sorting (1/2),,2,,,,2023-12-15,en,
task,Eng-V:  Humanistic Constitution and Humanistic Universal Order (1/1),,2,,,,2023-12-15,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (2/4),,2,,,,2023-12-15,en,
task,DD-V: Error Detection and Correction (1/1),,2,,,,2023-12-15,en,
task,DSA-V: Separate chaining (1/2),,2,,,,2023-12-15,en,
task,DD-C-II: Analysis and Design Procedures (1/4),,2,,,,2023-12-15,en,
task,OOP-C-II: Inheritance rules (2/2),,2,,,,2023-12-15,en,
task,DSA-C-II:  Queue ADT: Queue model (2/3),,2,,,,2023-12-15,en,
task,Math-C-II: Partition of integers (2/3),,2,,,,2023-12-15,en,
task,OOP-V: Collection algorithms: Sorting (2/2),,2,,,,2023-12-16,en,
task,Eng-V:  Competence in Professional Ethics : augmenting universal human order (1/1),,2,,,,2023-12-16,en,
task,DD-C-II: Analysis and Design Procedures (2/4),,2,,,,2023-12-16,en,
task,Math-C-II: Partition of integers (3/3),,2,,,,2023-12-16,en,
task,Math-V: Sublattices (2/2),,2,,,,2023-12-16,en,
task,OOP-C-II: Inner classes (1/1),,2,,,,2023-12-16,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (3/4),,2,,,,2023-12-16,en,
task,DSA-V: Separate chaining (2/2),,2,,,,2023-12-16,en,
task,DSA-C-II:  Queue ADT: Queue model (3/3),,2,,,,2023-12-16,en,
task,DD-V: ROM (1/2),,2,,,,2023-12-16,en,
task,Math-C-II: Solving linear recurrence relations using generating functions (1/3),,2,,,,2023-12-17,en,
task,Eng-V:  the scope and characteristics of people-friendly and eco-friendly (1/1),,2,,,,2023-12-17,en,
task,OOP-V: Searching (1/2),,2,,,,2023-12-17,en,
task,Math-V: Direct product and Homomorphism (1/2),,2,,,,2023-12-17,en,
task,DD-V: ROM (2/2),,2,,,,2023-12-17,en,
task,DSA-V: Open addressing (1/2),,2,,,,2023-12-17,en,
task,DD-C-II: Analysis and Design Procedures (3/4),,2,,,,2023-12-17,en,
task,DD Lab: 9. Coding sequential circuits using HDL. (4/4),,2,,,,2023-12-17,en,
task,DSA-C-II: Array implementation of queues (1/3),,2,,,,2023-12-17,en,
task,OOP-C-II: Examples in Java.  (1/1),,2,,,,2023-12-17,en,
task,Eng-V:  Holistic Technologies (1/1),,2,,,,2023-12-18,en,
task,OOP-C-III: Polymorphism: Method overloading and overriding (1/2),,2,,,,2023-12-18,en,
task,Math-C-II: Solving linear recurrence relations using generating functions (2/3),,2,,,,2023-12-18,en,
task,DSA-C-II: Array implementation of queues (2/3),,2,,,,2023-12-18,en,
task,Math-V: Direct product and Homomorphism (2/2),,2,,,,2023-12-18,en,
task,DD-V: Programmable Logic Array (1/1),,2,,,,2023-12-18,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (1/5),,2,,,,2023-12-18,en,
task,DD-C-II: Analysis and Design Procedures (4/4),,2,,,,2023-12-18,en,
task,DSA-V: Open addressing (2/2),,2,,,,2023-12-18,en,
task,OOP-V: Searching (2/2),,2,,,,2023-12-18,en,
task,DSA-C-II: Array implementation of queues (3/3),,2,,,,2023-12-19,en,
task,DD-C-II: Binary Adder–Subtractor – (1/4),,2,,,,2023-12-19,en,
task,Math-C-II: Solving linear recurrence relations using generating functions (3/3),,2,,,,2023-12-19,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (2/5),,2,,,,2023-12-19,en,
task,DSA-V: Rehashing (1/2),,2,,,,2023-12-19,en,
task,Eng-V:  production systems and management models : Case studies (1/1),,2,,,,2023-12-19,en,
task,OOP-C-III: Polymorphism: Method overloading and overriding (2/2),,2,,,,2023-12-19,en,
task,DD-V: Programmable Array Logic (1/2),,2,,,,2023-12-19,en,
task,Math-V:  Boolean algebra (1/2),,2,,,,2023-12-19,en,
task,OOP-V: User-defined algorithms (1/2),,2,,,,2023-12-19,en,
task,DSA-V: Rehashing (2/2),,2,,,,2023-12-20,en,
task,OOP-C-III: Dynamic method dispatch (1/1),,2,,,,2023-12-20,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (3/5),,2,,,,2023-12-20,en,
task,Math-V:  Boolean algebra (2/2),,2,,,,2023-12-20,en,
task,Math-C-II: Inclusion and Exclusion Principle and its applications. (1/3),,2,,,,2023-12-20,en,
task,DD-C-II: Binary Adder–Subtractor – (2/4),,2,,,,2023-12-20,en,
task,DD-V: Programmable Array Logic (2/2),,2,,,,2023-12-20,en,
task,OOP-V: User-defined algorithms (2/2),,2,,,,2023-12-20,en,
task,DSA-C-II: Applications of queues. (1/3),,2,,,,2023-12-20,en,
task,Eng-V:  Strategy for the transition from the present state to Universal Human Order : At the level of individual: as socially and ecologically responsible engineers technologists and managers (1/1),,2,,,,2023-12-20,en,
task,Math-C-II: Inclusion and Exclusion Principle and its applications. (2/3),,2,,,,2023-12-21,en,
task,OOP-C-III:  (1/2),,2,,,,2023-12-21,en,
task,DSA-C-II: Applications of queues. (2/3),,2,,,,2023-12-21,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (4/5),,2,,,,2023-12-21,en,
task,DD-V: Sequential Programmable Devices.  (1/2),,2,,,,2023-12-21,en,
task,OOP-V: Examples in Java.  (1/2),,2,,,,2023-12-21,en,
task,DD-C-II: Binary Adder–Subtractor – (3/4),,2,,,,2023-12-21,en,
task,Math-V: Stone’s representation Theorem.  (1/2),,2,,,,2023-12-21,en,
task,Eng-V:  At the level of society: as mutually enriching institutions and organizations.  (1/2),,2,,,,2023-12-21,en,
task,DSA-V: Extendible hashing.  (1/2),,2,,,,2023-12-21,en,
task,DD-V: Sequential Programmable Devices.  (2/2),,2,,,,2023-12-22,en,
task,OOP-C-III:  (2/2),,2,,,,2023-12-22,en,
task,DSA-V: Extendible hashing.  (2/2),,2,,,,2023-12-22,en,
task,DSA-C-II: Applications of queues. (3/3),,2,,,,2023-12-22,en,
task,DD-C-II: Binary Adder–Subtractor – (4/4),,2,,,,2023-12-22,en,
task,Math-V: Stone’s representation Theorem.  (2/2),,2,,,,2023-12-22,en,
task,Math-C-II: Inclusion and Exclusion Principle and its applications. (3/3),,2,,,,2023-12-22,en,
task,Eng-V:  At the level of society: as mutually enriching institutions and organizations.  (2/2),,2,,,,2023-12-22,en,
task,OOP-V: Examples in Java.  (2/2),,2,,,,2023-12-22,en,
task,DD Lab: 10. Design and implementation of a simple digital system (Mini Project). (5/5),,2,,,,2023-12-22,en,
