TYPE,CONTENT,DESCRIPTION,PRIORITY,INDENT,AUTHOR,RESPONSIBLE,DATE,DATE_LANG,TIMEZONE
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (8/10)",,,,,,2023-10-15,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (5/9)",,,,,,2023-10-15,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (5/11)",,,,,,2023-10-15,en,
task,Eng-II: correct appraisal of Physical needs (1/2),,,,,,2023-10-15,en,
task,DSA-II: Array implementation of queues (2/2),,,,,,2023-10-16,en,
task,Math-II: Solving linear recurrence relations using generating functions (2/2),,,,,,2023-10-16,en,
task,DD-II: Magnitude Comparator (1/2),,,,,,2023-10-16,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (9/10)",,,,,,2023-10-16,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (6/9)",,,,,,2023-10-16,en,
task,OOP-II: Hierarchical (2/2),,,,,,2023-10-16,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (6/11)",,,,,,2023-10-16,en,
task,Eng-II: correct appraisal of Physical needs (2/2),,,,,,2023-10-16,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (7/9)",,,,,,2023-10-17,en,
task,DD-II: Magnitude Comparator (2/2),,,,,,2023-10-17,en,
task,DSA-II: Applications of queues.  (1/3),,,,,,2023-10-17,en,
task,Eng-II: the meaning of Prosperity in detail (1/1),,,,,,2023-10-17,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (7/11)",,,,,,2023-10-17,en,
task,"DD Lab: 4. Design and implement combinational circuits using MSI devices:
• 4-bit binary adder/subtractor
• Parity generator/checker
• Magnitude Comparator
• Application using multiplexers (10/10)",,,,,,2023-10-17,en,
task,Math-II: Inclusion and Exclusion Principle and its applications.  (1/3),,,,,,2023-10-17,en,
task,OOP-II: Subclass constructors (1/2),,,,,,2023-10-17,en,
task,DSA-II: Applications of queues.  (2/3),,,,,,2023-10-18,en,
task,Eng-II: Pro- grams to ensure Sanyam and Swasthya.  (1/2),,,,,,2023-10-18,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (8/11)",,,,,,2023-10-18,en,
task,DD Lab: 5. Design and implement shift-registers. (1/10),,,,,,2023-10-18,en,
task,DD-II: Decoders (1/3),,,,,,2023-10-18,en,
task,Math-II: Inclusion and Exclusion Principle and its applications.  (2/3),,,,,,2023-10-18,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (8/9)",,,,,,2023-10-18,en,
task,OOP-II: Subclass constructors (2/2),,,,,,2023-10-18,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (9/11)",,,,,,2023-10-19,en,
task,DD Lab: 5. Design and implement shift-registers. (2/10),,,,,,2023-10-19,en,
task,DSA-II: Applications of queues.  (3/3),,,,,,2023-10-19,en,
task,Math-II: Inclusion and Exclusion Principle and its applications.  (3/3),,,,,,2023-10-19,en,
task,DD-II: Decoders (2/3),,,,,,2023-10-19,en,
task,OOP-II: Interfaces in Java: Definition (1/2),,,,,,2023-10-19,en,
task,Eng-II: Pro- grams to ensure Sanyam and Swasthya.  (2/2),,,,,,2023-10-19,en,
task,"DSA Lab: 5. Implement binary search tree and produce its pre-order, in-order, and post-order traversals (9/9)",,,,,,2023-10-19,en,
task,Eng-III: Understanding harmony in the family (1/1),,,,,,2023-10-20,en,
task,OOP-II: Interfaces in Java: Definition (2/2),,,,,,2023-10-20,en,
task,DD-II: Decoders (3/3),,,,,,2023-10-20,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (10/11)",,,,,,2023-10-20,en,
task,Math-III: Graphs (1/3),,,,,,2023-10-20,en,
task,DD Lab: 5. Design and implement shift-registers. (3/10),,,,,,2023-10-20,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (1/8),,,,,,2023-10-20,en,
task,DSA-III: Preliminaries (1/3),,,,,,2023-10-20,en,
task,OOP-II: Implementation (1/1),,,,,,2023-10-21,en,
task,DSA-III: Preliminaries (2/3),,,,,,2023-10-21,en,
task,Eng-III: The basic unit of human interaction (1/2),,,,,,2023-10-21,en,
task,DD Lab: 5. Design and implement shift-registers. (4/10),,,,,,2023-10-21,en,
task,Math-III: Graphs (2/3),,,,,,2023-10-21,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (2/8),,,,,,2023-10-21,en,
task,"OOP Lab: 4. Design a Java interface for ADTs. (E.g. Stack, Queue) (11/11)",,,,,,2023-10-21,en,
task,DD-II: Encoders (1/2),,,,,,2023-10-21,en,
task,DSA-III: Preliminaries (3/3),,,,,,2023-10-22,en,
task,Eng-III: The basic unit of human interaction (2/2),,,,,,2023-10-22,en,
task,OOP-II: Extending interfaces (1/2),,,,,,2023-10-22,en,
task,DD-II: Encoders (2/2),,,,,,2023-10-22,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (3/8),,,,,,2023-10-22,en,
task,DD Lab: 5. Design and implement shift-registers. (5/10),,,,,,2023-10-22,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (1/12),,,,,,2023-10-22,en,
task,Math-III: Graphs (3/3),,,,,,2023-10-22,en,
task,Math-III: Graph terminology and special types of graphs (1/2),,,,,,2023-10-23,en,
task,Eng-III: understanding values in a human-to-human relationship (1/2),,,,,,2023-10-23,en,
task,DD-II: Multiplexers (1/3),,,,,,2023-10-23,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (4/8),,,,,,2023-10-23,en,
task,DD Lab: 5. Design and implement shift-registers. (6/10),,,,,,2023-10-23,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (2/12),,,,,,2023-10-23,en,
task,DSA-III: Binary trees: Expression trees (1/2),,,,,,2023-10-23,en,
task,OOP-II: Extending interfaces (2/2),,,,,,2023-10-23,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (5/8),,,,,,2023-10-24,en,
task,OOP-II: Inheritance versus delegation (1/2),,,,,,2023-10-24,en,
task,Math-III: Graph terminology and special types of graphs (2/2),,,,,,2023-10-24,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (3/12),,,,,,2023-10-24,en,
task,DD-II: Multiplexers (2/3),,,,,,2023-10-24,en,
task,Eng-III: understanding values in a human-to-human relationship (2/2),,,,,,2023-10-24,en,
task,DD Lab: 5. Design and implement shift-registers. (7/10),,,,,,2023-10-24,en,
task,DSA-III: Binary trees: Expression trees (2/2),,,,,,2023-10-24,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (4/12),,,,,,2023-10-25,en,
task,DD Lab: 5. Design and implement shift-registers. (8/10),,,,,,2023-10-25,en,
task,Eng-III: Understanding Trust (1/1),,,,,,2023-10-25,en,
task,Math-III: Subgraphs (1/3),,,,,,2023-10-25,en,
task,DSA-III: Binary search tree ADT (1/3),,,,,,2023-10-25,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (6/8),,,,,,2023-10-25,en,
task,OOP-II: Inheritance versus delegation (2/2),,,,,,2023-10-25,en,
task,DD-II: Multiplexers (3/3),,,,,,2023-10-25,en,
task,DD-II: Introduction to HDL (1/2),,,,,,2023-10-26,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (7/8),,,,,,2023-10-26,en,
task,Math-III: Subgraphs (2/3),,,,,,2023-10-26,en,
task,DD Lab: 5. Design and implement shift-registers. (9/10),,,,,,2023-10-26,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (5/12),,,,,,2023-10-26,en,
task,OOP-II: Inheritance rules (1/2),,,,,,2023-10-26,en,
task,Eng-III: The foundational value in relationship (1/2),,,,,,2023-10-26,en,
task,DSA-III: Binary search tree ADT (2/3),,,,,,2023-10-26,en,
task,Eng-III: The foundational value in relationship (2/2),,,,,,2023-10-27,en,
task,Math-III: Subgraphs (3/3),,,,,,2023-10-27,en,
task,DD Lab: 5. Design and implement shift-registers. (10/10),,,,,,2023-10-27,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (6/12),,,,,,2023-10-27,en,
task,DSA-III: Binary search tree ADT (3/3),,,,,,2023-10-27,en,
task,DSA Lab: 6. Implement AVL trees (e.g Implement dictionary) (8/8),,,,,,2023-10-27,en,
task,DD-II: Introduction to HDL (2/2),,,,,,2023-10-27,en,
task,OOP-II: Inheritance rules (2/2),,,,,,2023-10-27,en,
task,Eng-III: Difference between intention and competence (1/2),,,,,,2023-10-28,en,
task,OOP-II: Inner classes (1/2),,,,,,2023-10-28,en,
task,DSA-III: AVL trees (1/3),,,,,,2023-10-28,en,
task,Math-III: Matrix representation of graphs and graph isomorphism (1/3),,,,,,2023-10-28,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (1/8),,,,,,2023-10-28,en,
task,DD-II: HDL Models of Combinational circuits.  (1/2),,,,,,2023-10-28,en,
task,DD Lab: 6. Design and implement synchronous counters. (1/10),,,,,,2023-10-28,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (7/12),,,,,,2023-10-28,en,
task,DSA-III: AVL trees (2/3),,,,,,2023-10-29,en,
task,Eng-III: Difference between intention and competence (2/2),,,,,,2023-10-29,en,
task,OOP-II: Inner classes (2/2),,,,,,2023-10-29,en,
task,Math-III: Matrix representation of graphs and graph isomorphism (2/3),,,,,,2023-10-29,en,
task,DD Lab: 6. Design and implement synchronous counters. (2/10),,,,,,2023-10-29,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (2/8),,,,,,2023-10-29,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (8/12),,,,,,2023-10-29,en,
task,DD-II: HDL Models of Combinational circuits.  (2/2),,,,,,2023-10-29,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (3/8),,,,,,2023-10-30,en,
task,Eng-III: Understanding Respect (1/1),,,,,,2023-10-30,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (9/12),,,,,,2023-10-30,en,
task,DSA-III: AVL trees (3/3),,,,,,2023-10-30,en,
task,DD Lab: 6. Design and implement synchronous counters. (3/10),,,,,,2023-10-30,en,
task,DD-III: Sequential Circuits (1/3),,,,,,2023-10-30,en,
task,OOP-II: Examples in Java.  (1/2),,,,,,2023-10-30,en,
task,Math-III: Matrix representation of graphs and graph isomorphism (3/3),,,,,,2023-10-30,en,
task,Math-III: Connectivity (1/2),,,,,,2023-10-31,en,
task,OOP-II: Examples in Java.  (2/2),,,,,,2023-10-31,en,
task,Eng-III: as the right evaluation (1/2),,,,,,2023-10-31,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (4/8),,,,,,2023-10-31,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (10/12),,,,,,2023-10-31,en,
task,DD Lab: 6. Design and implement synchronous counters. (4/10),,,,,,2023-10-31,en,
task,DD-III: Sequential Circuits (2/3),,,,,,2023-10-31,en,
task,DSA-III: Tree traversals (1/2),,,,,,2023-10-31,en,
task,DD Lab: 6. Design and implement synchronous counters. (5/10),,,,,,2023-11-01,en,
task,DSA-III: Tree traversals (2/2),,,,,,2023-11-01,en,
task,Math-III: Connectivity (2/2),,,,,,2023-11-01,en,
task,Eng-III: as the right evaluation (2/2),,,,,,2023-11-01,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (11/12),,,,,,2023-11-01,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (5/8),,,,,,2023-11-01,en,
task,DD-III: Sequential Circuits (3/3),,,,,,2023-11-01,en,
task,OOP-III: Polymorphism: Method overloading and overriding (1/2),,,,,,2023-11-01,en,
task,Eng-III: Difference between respect and differentiation (1/2),,,,,,2023-11-02,en,
task,Math-III: Eulerian and Hamilton graphs.  (1/3),,,,,,2023-11-02,en,
task,DSA-III: B- Trees (1/3),,,,,,2023-11-02,en,
task,OOP Lab: 5. Programs using Exception handling. (E.g. Bank Account manipulation) (12/12),,,,,,2023-11-02,en,
task,DD Lab: 6. Design and implement synchronous counters. (6/10),,,,,,2023-11-02,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (6/8),,,,,,2023-11-02,en,
task,DD-III: Storage Elements: Latches (1/2),,,,,,2023-11-02,en,
task,OOP-III: Polymorphism: Method overloading and overriding (2/2),,,,,,2023-11-02,en,
task,OOP-III: Dynamic method dispatch (1/1),,,,,,2023-11-03,en,
task,DD-III: Storage Elements: Latches (2/2),,,,,,2023-11-03,en,
task,DSA-III: B- Trees (2/3),,,,,,2023-11-03,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (7/8),,,,,,2023-11-03,en,
task,DD Lab: 6. Design and implement synchronous counters. (7/10),,,,,,2023-11-03,en,
task,Math-III: Eulerian and Hamilton graphs.  (2/3),,,,,,2023-11-03,en,
task,Eng-III: Difference between respect and differentiation (2/2),,,,,,2023-11-03,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (1/11),,,,,,2023-11-03,en,
task,DSA-III: B- Trees (3/3),,,,,,2023-11-04,en,
task,DSA Lab: 7. Implement priority queue using binary heaps (e.g Storing employee records based upon salary) (8/8),,,,,,2023-11-04,en,
task,DD-III: Flip (1/3),,,,,,2023-11-04,en,
task,DD Lab: 6. Design and implement synchronous counters. (8/10),,,,,,2023-11-04,en,
task,Eng-III: the other salient values in a relationship (1/1),,,,,,2023-11-04,en,
task,Math-III: Eulerian and Hamilton graphs.  (3/3),,,,,,2023-11-04,en,
task,OOP-III: Exceptions: Hierarchy (1/2),,,,,,2023-11-04,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (2/11),,,,,,2023-11-04,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (1/9),,,,,,2023-11-05,en,
task,DD-III: Flip (2/3),,,,,,2023-11-05,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (3/11),,,,,,2023-11-05,en,
task,DSA-III: Priority Queues: Binary heap.  (1/3),,,,,,2023-11-05,en,
task,OOP-III: Exceptions: Hierarchy (2/2),,,,,,2023-11-05,en,
task,DD Lab: 6. Design and implement synchronous counters. (9/10),,,,,,2023-11-05,en,
task,Eng-III: Understanding the harmony in the society (1/2),,,,,,2023-11-05,en,
task,Math-IV: Algebraic systems (1/3),,,,,,2023-11-05,en,
task,OOP-III: Built-in exceptions (1/2),,,,,,2023-11-06,en,
task,DD-III: Flip (3/3),,,,,,2023-11-06,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (4/11),,,,,,2023-11-06,en,
task,DSA-III: Priority Queues: Binary heap.  (2/3),,,,,,2023-11-06,en,
task,DD Lab: 6. Design and implement synchronous counters. (10/10),,,,,,2023-11-06,en,
task,Eng-III: Understanding the harmony in the society (2/2),,,,,,2023-11-06,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (2/9),,,,,,2023-11-06,en,
task,Math-IV: Algebraic systems (2/3),,,,,,2023-11-06,en,
task,DSA-III: Priority Queues: Binary heap.  (3/3),,,,,,2023-11-07,en,
task,DD-III: Flops (1/2),,,,,,2023-11-07,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (5/11),,,,,,2023-11-07,en,
task,Math-IV: Algebraic systems (3/3),,,,,,2023-11-07,en,
task,OOP-III: Built-in exceptions (2/2),,,,,,2023-11-07,en,
task,DD Lab: 7. Design and implement asynchronous counters. (1/10),,,,,,2023-11-07,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (3/9),,,,,,2023-11-07,en,
task,Eng-III: comprehensive Human Goals (1/1),,,,,,2023-11-07,en,
task,Eng-III: Visualizing a universal harmonious order in society (1/2),,,,,,2023-11-08,en,
task,DD Lab: 7. Design and implement asynchronous counters. (2/10),,,,,,2023-11-08,en,
task,Math-IV: Semi groups and monoids (1/2),,,,,,2023-11-08,en,
task,OOP-III: Creating own exception (1/2),,,,,,2023-11-08,en,
task,DD-III: Flops (2/2),,,,,,2023-11-08,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (4/9),,,,,,2023-11-08,en,
task,DSA-IV: Graph Algorithms: Definitions (1/2),,,,,,2023-11-08,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (6/11),,,,,,2023-11-08,en,
task,DD-III: Analysis of Clocked Sequential Circuits (1/2),,,,,,2023-11-09,en,
task,DD Lab: 7. Design and implement asynchronous counters. (3/10),,,,,,2023-11-09,en,
task,DSA-IV: Graph Algorithms: Definitions (2/2),,,,,,2023-11-09,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (7/11),,,,,,2023-11-09,en,
task,OOP-III: Creating own exception (2/2),,,,,,2023-11-09,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (5/9),,,,,,2023-11-09,en,
task,Math-IV: Semi groups and monoids (2/2),,,,,,2023-11-09,en,
task,Eng-III: Visualizing a universal harmonious order in society (2/2),,,,,,2023-11-09,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (8/11),,,,,,2023-11-10,en,
task,DD-III: Analysis of Clocked Sequential Circuits (2/2),,,,,,2023-11-10,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (6/9),,,,,,2023-11-10,en,
task,Math-IV: Groups (1/3),,,,,,2023-11-10,en,
task,OOP-III: Packages in Java (1/2),,,,,,2023-11-10,en,
task,DD Lab: 7. Design and implement asynchronous counters. (4/10),,,,,,2023-11-10,en,
task,DSA-IV: Representation of graphs (1/3),,,,,,2023-11-10,en,
task,Eng-III: Undivided Society (1/2),,,,,,2023-11-10,en,
task,DD-III: State Reduction and Assignment (1/3),,,,,,2023-11-11,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (7/9),,,,,,2023-11-11,en,
task,Eng-III: Undivided Society (2/2),,,,,,2023-11-11,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (9/11),,,,,,2023-11-11,en,
task,DSA-IV: Representation of graphs (2/3),,,,,,2023-11-11,en,
task,DD Lab: 7. Design and implement asynchronous counters. (5/10),,,,,,2023-11-11,en,
task,OOP-III: Packages in Java (2/2),,,,,,2023-11-11,en,
task,Math-IV: Groups (2/3),,,,,,2023-11-11,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (8/9),,,,,,2023-11-12,en,
task,DD Lab: 7. Design and implement asynchronous counters. (6/10),,,,,,2023-11-12,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (10/11),,,,,,2023-11-12,en,
task,DSA-IV: Representation of graphs (3/3),,,,,,2023-11-12,en,
task,OOP-III: Examples in Java.  (1/2),,,,,,2023-11-12,en,
task,Math-IV: Groups (3/3),,,,,,2023-11-12,en,
task,Eng-III: Universal Order (1/1),,,,,,2023-11-12,en,
task,DD-III: State Reduction and Assignment (2/3),,,,,,2023-11-12,en,
task,OOP Lab: 6. Program to implement packages (Eg: Currency converter) (11/11),,,,,,2023-11-13,en,
task,Math-IV: Subgroups Homomorphisms (1/3),,,,,,2023-11-13,en,
task,Eng-III: From family to world family!  (1/2),,,,,,2023-11-13,en,
task,DD Lab: 7. Design and implement asynchronous counters. (7/10),,,,,,2023-11-13,en,
task,DD-III: State Reduction and Assignment (3/3),,,,,,2023-11-13,en,
task,DSA-IV: Graph Traversals: Breadth-first traversal (1/3),,,,,,2023-11-13,en,
task,DSA Lab: 8. Graph representation and implement graph traversal algorithms (9/9),,,,,,2023-11-13,en,
task,OOP-III: Examples in Java.  (2/2),,,,,,2023-11-13,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (1/11)",,,,,,2023-11-14,en,
task,DD Lab: 7. Design and implement asynchronous counters. (8/10),,,,,,2023-11-14,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (1/8),,,,,,2023-11-14,en,
task,DD-III: Design Procedure (1/2),,,,,,2023-11-14,en,
task,Math-IV: Subgroups Homomorphisms (2/3),,,,,,2023-11-14,en,
task,DSA-IV: Graph Traversals: Breadth-first traversal (2/3),,,,,,2023-11-14,en,
task,Eng-III: From family to world family!  (2/2),,,,,,2023-11-14,en,
task,OOP-IV: Definition and concepts: Generic classes and generic methods (1/2),,,,,,2023-11-14,en,
task,Math-IV: Subgroups Homomorphisms (3/3),,,,,,2023-11-15,en,
task,Eng-IV: Understanding the harmony in Nature (1/2),,,,,,2023-11-15,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (2/8),,,,,,2023-11-15,en,
task,DD Lab: 7. Design and implement asynchronous counters. (9/10),,,,,,2023-11-15,en,
task,DSA-IV: Graph Traversals: Breadth-first traversal (3/3),,,,,,2023-11-15,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (2/11)",,,,,,2023-11-15,en,
task,DD-III: Design Procedure (2/2),,,,,,2023-11-15,en,
task,OOP-IV: Definition and concepts: Generic classes and generic methods (2/2),,,,,,2023-11-15,en,
task,DD-III: Registers and Counters (1/3),,,,,,2023-11-16,en,
task,DD Lab: 7. Design and implement asynchronous counters. (10/10),,,,,,2023-11-16,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (3/11)",,,,,,2023-11-16,en,
task,DSA-IV: Depth-first traversal (1/2),,,,,,2023-11-16,en,
task,Eng-IV: Understanding the harmony in Nature (2/2),,,,,,2023-11-16,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (3/8),,,,,,2023-11-16,en,
task,Math-IV: Normal subgroup and coset (1/2),,,,,,2023-11-16,en,
task,OOP-IV: Generic types (1/2),,,,,,2023-11-16,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (1/10),,,,,,2023-11-17,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (4/11)",,,,,,2023-11-17,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (4/8),,,,,,2023-11-17,en,
task,Math-IV: Normal subgroup and coset (2/2),,,,,,2023-11-17,en,
task,DD-III: Registers and Counters (2/3),,,,,,2023-11-17,en,
task,DSA-IV: Depth-first traversal (2/2),,,,,,2023-11-17,en,
task,OOP-IV: Generic types (2/2),,,,,,2023-11-17,en,
task,Eng-IV: Interconnectedness (1/1),,,,,,2023-11-17,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (2/10),,,,,,2023-11-18,en,
task,Eng-IV: self-regulation and mutual fulfilment among the four orders of nature (1/2),,,,,,2023-11-18,en,
task,Math-IV: Lagrange’s theorem (1/3),,,,,,2023-11-18,en,
task,OOP-IV: Restrictions and limitations (1/1),,,,,,2023-11-18,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (5/11)",,,,,,2023-11-18,en,
task,DSA-IV: Topological sort (1/3),,,,,,2023-11-18,en,
task,DD-III: Registers and Counters (3/3),,,,,,2023-11-18,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (5/8),,,,,,2023-11-18,en,
task,DD-III: HDL Models of Sequential Circuits.  (1/2),,,,,,2023-11-19,en,
task,OOP-IV: Inheritance rules for generic types (1/2),,,,,,2023-11-19,en,
task,DSA-IV: Topological sort (2/3),,,,,,2023-11-19,en,
task,Math-IV: Lagrange’s theorem (2/3),,,,,,2023-11-19,en,
task,Eng-IV: self-regulation and mutual fulfilment among the four orders of nature (2/2),,,,,,2023-11-19,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (3/10),,,,,,2023-11-19,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (6/11)",,,,,,2023-11-19,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (6/8),,,,,,2023-11-19,en,
task,Math-IV: Lagrange’s theorem (3/3),,,,,,2023-11-20,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (4/10),,,,,,2023-11-20,en,
task,Eng-IV: recyclability (1/1),,,,,,2023-11-20,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (7/11)",,,,,,2023-11-20,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (7/8),,,,,,2023-11-20,en,
task,DSA-IV: Topological sort (3/3),,,,,,2023-11-20,en,
task,DD-III: HDL Models of Sequential Circuits.  (2/2),,,,,,2023-11-20,en,
task,OOP-IV: Inheritance rules for generic types (2/2),,,,,,2023-11-20,en,
task,Eng-IV: Understanding Existence as Coexistence of mutually interacting units in all-pervasive space (1/2),,,,,,2023-11-21,en,
task,DSA Lab: 9. Implement Dijkstra’s algorithm using graph (e.g Find the shortest route to connect one city to another) (8/8),,,,,,2023-11-21,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (8/11)",,,,,,2023-11-21,en,
task,DD-IV: Analysis and Design of Asynchronous Sequential Circuits (1/2),,,,,,2023-11-21,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (5/10),,,,,,2023-11-21,en,
task,DSA-IV: Shortest-Path Algorithms: Dijkstra’s algorithm (1/3),,,,,,2023-11-21,en,
task,Math-IV: Definitions and examples of Rings and Fields.  (1/3),,,,,,2023-11-21,en,
task,OOP-IV: Reflections (1/2),,,,,,2023-11-21,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (9/11)",,,,,,2023-11-22,en,
task,Eng-IV: Understanding Existence as Coexistence of mutually interacting units in all-pervasive space (2/2),,,,,,2023-11-22,en,
task,OOP-IV: Reflections (2/2),,,,,,2023-11-22,en,
task,DSA Lab: 10. Implement any two sorting algorithms (1/9),,,,,,2023-11-22,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (6/10),,,,,,2023-11-22,en,
task,Math-IV: Definitions and examples of Rings and Fields.  (2/3),,,,,,2023-11-22,en,
task,DSA-IV: Shortest-Path Algorithms: Dijkstra’s algorithm (2/3),,,,,,2023-11-22,en,
task,DD-IV: Analysis and Design of Asynchronous Sequential Circuits (2/2),,,,,,2023-11-22,en,
task,Math-IV: Definitions and examples of Rings and Fields.  (3/3),,,,,,2023-11-23,en,
task,DD Lab: 8. Coding combinational circuits using HDL. (7/10),,,,,,2023-11-23,en,
task,DSA Lab: 10. Implement any two sorting algorithms (2/9),,,,,,2023-11-23,en,
task,OOP-IV: Examples in Java.  (1/2),,,,,,2023-11-23,en,
task,Eng-IV: Holistic perception of harmony at all levels of existence.  (1/2),,,,,,2023-11-23,en,
task,DD-IV: Reduction of State and Flow Tables (1/3),,,,,,2023-11-23,en,
task,DSA-IV: Shortest-Path Algorithms: Dijkstra’s algorithm (3/3),,,,,,2023-11-23,en,
task,"OOP Lab: 7. Program to implement generic classes, methods (Eg: Generic stack, Sorting) (10/11)",,,,,,2023-11-23,en,
